,name,book_to_market,,Date
,統一超,6.62,,
,大立光,6.57,,
,聯詠,3.11,,
,欣興,0.62,,
,台灣大,5.51,,
,日月光投控,0.85,,
,遠傳,3.04,,
,中租-KY,2.38,,
,合庫金,1.11,,
,矽力*-KY,4.86,,
,台塑化,3.22,,
,南電,0.61,,
,豐泰,8.78,,
,台泥,1.4,,
,統一,3.63,,
,台塑,1.96,,
,南亞,1.74,,
,台化,1.87,,
,亞德客-KY,3.31,,
,中鋼,1.3,,
,和泰車,2.89,,
,聯電,0.93,,
,台達電,2.69,,
,鴻海,1.23,,
,國巨,5.52,,
,台積電,4.24,,
,華碩,1.11,,
,瑞昱,3.08,,
,廣達,1.52,,
,研華,5.43,,
,南亞科,1.25,,
,友達,0.58,,
,中華電,2.21,,
,聯發科,1.44,,
,長榮,0.86,,
,陽明,0.85,,
,萬海,1.11,,
,彰銀,1.22,,
,華南金,1.26,,
,富邦金,1.01,,
,國泰金,1.1,,
,開發金,1.01,,
,玉山金,1.58,,
,元大金,0.88,,
,兆豐金,1.19,,
,台新金,0.98,,
,中信金,1.37,,
,第一金,1.27,,
,統一超,7.08,,
,大立光,5.08,,
,聯詠,3.12,,
,欣興,0.71,,
,台灣大,5.64,,
,日月光投控,0.84,,
,遠傳,3.02,,
,中租-KY,2.44,,
,合庫金,1.13,,
,矽力*-KY,4.43,,
,台塑化,3.79,,
,南電,0.64,,
,豐泰,8.87,,
,台泥,1.17,,
,統一,4.25,,
,台塑,1.74,,
,南亞,1.64,,
,台化,1.72,,
,亞德客-KY,3.08,,
,中鋼,1.27,,
,和泰車,2.57,,
,聯電,0.7,,
,台達電,2.86,,
,鴻海,0.92,,
,國巨,2.88,,
,台積電,4.07,,
,華碩,1.03,,
,瑞昱,2.85,,
,廣達,1.49,,
,研華,5.66,,
,南亞科,1.09,,
,友達,0.59,,
,中華電,2.36,,
,聯發科,1.4,,
,長榮,0.82,,
,陽明,0.96,,
,萬海,0.99,,
,彰銀,1.14,,
,華南金,1.2,,
,富邦金,0.98,,
,國泰金,1.04,,
,開發金,0.92,,
,玉山金,1.45,,
,元大金,0.83,,
,兆豐金,1.18,,
,台新金,0.93,,
,中信金,1.29,,
,第一金,1.22,,
,統一超,11.98,,
,大立光,4.84,,
,聯詠,3.11,,
,欣興,0.54,,
,台灣大,6.88,,
,日月光投控,1.38,,
,遠傳,3.48,,
,中租-KY,2.05,,
,上海商銀,1.28,,
,合庫金,1.08,,
,矽力*-KY,3.08,,
,台塑化,3.42,,
,南電,0.54,,
,豐泰,9.76,,
,台泥,1.16,,
,統一,4.09,,
,台塑,1.73,,
,南亞,1.58,,
,台化,1.63,,
,亞德客-KY,3.75,,
,中鋼,1.25,,
,和泰車,2.85,,
,聯電,0.68,,
,台達電,2.86,,
,鴻海,0.84,,
,國巨,3.38,,
,台積電,3.92,,
,華碩,0.98,,
,瑞昱,3.25,,
,廣達,1.52,,
,研華,6.21,,
,南亞科,1.29,,
,友達,0.6,,
,中華電,2.31,,
,聯發科,1.46,,
,長榮,0.84,,
,陽明,1.02,,
,萬海,1.04,,
,彰銀,1.14,,
,華南金,1.21,,
,富邦金,0.99,,
,國泰金,1.03,,
,開發金,0.93,,
,玉山金,1.47,,
,元大金,0.87,,
,兆豐金,1.15,,
,台新金,0.91,,
,中信金,1.28,,
,第一金,1.24,,
,統一超,10.91,,
,大立光,4.87,,
,聯詠,2.96,,
,欣興,0.77,,
,台灣大,6.79,,
,日月光投控,1.38,,
,遠傳,3.42,,
,中租-KY,2.23,,
,上海商銀,1.33,,
,合庫金,1.12,,
,矽力*-KY,3.84,,
,台塑化,3.12,,
,南電,0.66,,
,豐泰,10.28,,
,台泥,1.07,,
,統一,3.83,,
,台塑,1.75,,
,南亞,1.57,,
,台化,1.58,,
,亞德客-KY,3.49,,
,中鋼,1.22,,
,和泰車,2.93,,
,聯電,0.66,,
,台達電,2.72,,
,鴻海,0.85,,
,國巨,2.45,,
,台積電,3.71,,
,華碩,0.88,,
,瑞昱,3.09,,
,廣達,1.55,,
,研華,5.28,,
,南亞科,1.07,,
,友達,0.59,,
,中華電,2.38,,
,聯發科,1.35,,
,長榮,0.86,,
,陽明,1.03,,
,萬海,1.04,,
,彰銀,1.09,,
,華南金,1.17,,
,富邦金,0.93,,
,國泰金,0.98,,
,開發金,0.88,,
,玉山金,1.39,,
,元大金,0.83,,
,兆豐金,1.14,,
,台新金,0.86,,
,中信金,1.23,,
,第一金,1.21,,
,統一超,9.79,,
,大立光,4.27,,
,聯詠,3.03,,
,欣興,0.8,,
,台灣大,6.22,,
,日月光投控,1.28,,
,遠傳,3.47,,
,中租-KY,2.16,,
,上海商銀,1.29,,
,合庫金,1.07,,
,矽力*-KY,3.36,,
,台塑化,2.99,,
,南電,0.74,,
,豐泰,8.26,,
,台泥,1.12,,
,統一,3.95,,
,台塑,1.77,,
,南亞,1.59,,
,台化,1.6,,
,亞德客-KY,4.09,,
,中鋼,1.29,,
,和泰車,3.36,,
,聯電,0.66,,
,台達電,3.18,,
,鴻海,0.84,,
,國巨,2.47,,
,台積電,3.64,,
,華碩,1.03,,
,瑞昱,3.53,,
,廣達,1.65,,
,研華,5.73,,
,南亞科,1.17,,
,友達,0.57,,
,中華電,2.25,,
,聯發科,1.43,,
,長榮,0.86,,
,陽明,1.04,,
,萬海,1.03,,
,彰銀,1.13,,
,華南金,1.23,,
,富邦金,0.88,,
,國泰金,0.91,,
,開發金,0.9,,
,玉山金,1.48,,
,元大金,0.92,,
,兆豐金,1.17,,
,台新金,0.9,,
,中信金,1.27,,
,第一金,1.24,,
,統一超,10.16,,
,大立光,5.02,,
,聯詠,3.37,,
,欣興,0.8,,
,台灣大,6.4,,
,日月光投控,1.31,,
,遠傳,3.26,,
,中租-KY,2.52,,
,上海商銀,1.41,,
,合庫金,1.12,,
,矽力*-KY,3.37,,
,台塑化,2.95,,
,南電,0.79,,
,豐泰,9.06,,
,台泥,1.15,,
,統一,4.12,,
,台塑,1.77,,
,南亞,1.6,,
,台化,1.59,,
,亞德客-KY,4.45,,
,中鋼,1.29,,
,和泰車,3.84,,
,聯電,0.67,,
,台達電,3.23,,
,鴻海,0.88,,
,國巨,2.65,,
,台積電,3.93,,
,華碩,0.96,,
,瑞昱,3.85,,
,廣達,1.68,,
,研華,5.89,,
,南亞科,1.21,,
,友達,0.54,,
,中華電,2.25,,
,聯發科,1.65,,
,長榮,0.9,,
,陽明,1.08,,
,萬海,1.04,,
,彰銀,1.17,,
,華南金,1.26,,
,富邦金,0.9,,
,國泰金,0.94,,
,開發金,0.9,,
,玉山金,1.53,,
,元大金,0.94,,
,兆豐金,1.19,,
,台新金,0.92,,
,中信金,1.27,,
,第一金,1.26,,
,統一超,10.03,,
,大立光,5.79,,
,聯詠,3.65,,
,欣興,0.86,,
,台灣大,6.43,,
,日月光投控,1.38,,
,遠傳,3.28,,
,中租-KY,2.7,,
,上海商銀,1.54,,
,合庫金,1.16,,
,矽力*-KY,4.11,,
,台塑化,3.19,,
,南電,0.83,,
,豐泰,9.11,,
,台泥,1.24,,
,統一,4.11,,
,台塑,1.89,,
,南亞,1.64,,
,台化,1.69,,
,亞德客-KY,4.63,,
,中鋼,1.28,,
,和泰車,4.33,,
,聯電,0.67,,
,台達電,3.34,,
,鴻海,0.89,,
,國巨,2.48,,
,台積電,4.04,,
,華碩,0.98,,
,瑞昱,3.93,,
,廣達,1.7,,
,研華,6.42,,
,南亞科,1.17,,
,友達,0.54,,
,中華電,2.3,,
,聯發科,1.66,,
,長榮,0.86,,
,陽明,1.01,,
,萬海,1.05,,
,彰銀,1.17,,
,華南金,1.3,,
,富邦金,0.91,,
,國泰金,0.94,,
,開發金,0.93,,
,玉山金,1.64,,
,元大金,0.95,,
,兆豐金,1.23,,
,台新金,0.93,,
,中信金,1.25,,
,第一金,1.28,,
,統一超,9.56,,
,大立光,6.11,,
,聯詠,4.22,,
,欣興,1.06,,
,台灣大,6.52,,
,日月光投控,1.48,,
,遠傳,3.38,,
,中租-KY,2.81,,
,上海商銀,1.57,,
,合庫金,1.18,,
,矽力*-KY,3.42,,
,台塑化,3.17,,
,南電,1.02,,
,豐泰,10.26,,
,台泥,1.26,,
,統一,4.03,,
,台塑,1.94,,
,南亞,1.63,,
,台化,1.67,,
,亞德客-KY,4.78,,
,中鋼,1.26,,
,和泰車,5.36,,
,聯電,0.77,,
,台達電,3.42,,
,鴻海,1.05,,
,國巨,2.34,,
,台積電,4.26,,
,華碩,1.03,,
,瑞昱,4.52,,
,廣達,1.74,,
,研華,6.27,,
,南亞科,1.25,,
,友達,0.53,,
,中華電,2.34,,
,聯發科,1.74,,
,長榮,0.97,,
,陽明,1.02,,
,萬海,1.06,,
,彰銀,1.17,,
,華南金,1.35,,
,富邦金,0.91,,
,國泰金,0.93,,
,開發金,0.9,,
,玉山金,1.75,,
,元大金,0.96,,
,兆豐金,1.3,,
,台新金,0.92,,
,中信金,1.29,,
,第一金,1.34,,
,統一超,9.07,,
,大立光,6.18,,
,聯詠,4.3,,
,欣興,1.23,,
,台灣大,6.62,,
,日月光投控,1.57,,
,遠傳,3.45,,
,中租-KY,2.93,,
,上海商銀,1.6,,
,合庫金,1.25,,
,矽力*-KY,3.76,,
,台塑化,3.14,,
,南電,1.02,,
,豐泰,11.8,,
,台泥,1.29,,
,統一,4.46,,
,台塑,1.91,,
,南亞,1.63,,
,台化,1.62,,
,亞德客-KY,3.79,,
,中鋼,1.23,,
,和泰車,5.81,,
,聯電,0.74,,
,台達電,3,,
,鴻海,0.89,,
,國巨,2,,
,台積電,3.88,,
,華碩,0.95,,
,瑞昱,4.32,,
,廣達,1.73,,
,研華,6.65,,
,南亞科,1.18,,
,友達,0.44,,
,中華電,2.37,,
,聯發科,1.83,,
,長榮,0.87,,
,陽明,0.95,,
,萬海,1.23,,
,彰銀,1.26,,
,華南金,1.4,,
,富邦金,0.86,,
,國泰金,0.85,,
,開發金,0.84,,
,玉山金,1.89,,
,元大金,0.96,,
,兆豐金,1.36,,
,台新金,0.93,,
,中信金,1.28,,
,第一金,1.37,,
,統一超,9.48,,
,大立光,5.01,,
,聯詠,3.57,,
,欣興,1.07,,
,台灣大,6.93,,
,日月光投控,1.31,,
,遠傳,3.57,,
,中租-KY,2.6,,
,上海商銀,1.87,,
,合庫金,1.25,,
,矽力*-KY,3.33,,
,台塑化,3.18,,
,南電,0.72,,
,豐泰,11.25,,
,台泥,1.21,,
,統一,4.14,,
,台塑,1.95,,
,南亞,1.6,,
,台化,1.55,,
,亞德客-KY,3.62,,
,中鋼,1.24,,
,和泰車,5.3,,
,聯電,0.78,,
,台達電,3.03,,
,鴻海,0.85,,
,國巨,1.8,,
,台積電,3.56,,
,華碩,0.98,,
,瑞昱,4.44,,
,廣達,1.69,,
,研華,5.9,,
,南亞科,1.17,,
,友達,0.45,,
,中華電,2.28,,
,聯發科,1.74,,
,長榮,0.83,,
,陽明,0.98,,
,萬海,1.12,,
,彰銀,1.28,,
,華南金,1.32,,
,富邦金,0.87,,
,國泰金,0.83,,
,開發金,0.81,,
,玉山金,1.69,,
,元大金,0.96,,
,兆豐金,1.29,,
,台新金,0.85,,
,中信金,1.19,,
,第一金,1.31,,
,統一超,8.13,,
,大立光,4.58,,
,聯詠,3.25,,
,欣興,1.24,,
,台灣大,6.36,,
,日月光投控,1.28,,
,遠傳,3.38,,
,中租-KY,2.53,,
,上海商銀,1.68,,
,合庫金,1.21,,
,矽力*-KY,4.06,,
,台塑化,2.98,,
,南電,0.86,,
,豐泰,9.18,,
,台泥,1.18,,
,統一,4.05,,
,台塑,1.71,,
,南亞,1.45,,
,台化,1.43,,
,亞德客-KY,3.36,,
,中鋼,1.19,,
,和泰車,4.7,,
,聯電,0.77,,
,台達電,2.92,,
,鴻海,0.86,,
,國巨,1.82,,
,台積電,3.86,,
,華碩,0.97,,
,瑞昱,4.07,,
,廣達,1.61,,
,研華,5.88,,
,南亞科,1.36,,
,友達,0.4,,
,中華電,2.18,,
,聯發科,1.75,,
,長榮,0.96,,
,陽明,1.18,,
,萬海,1.29,,
,彰銀,1.33,,
,華南金,1.39,,
,富邦金,0.82,,
,國泰金,0.79,,
,開發金,0.79,,
,玉山金,1.81,,
,元大金,0.9,,
,兆豐金,1.34,,
,台新金,0.87,,
,中信金,1.13,,
,第一金,1.35,,
,統一超,8.12,,
,大立光,5.05,,
,聯詠,3.12,,
,欣興,1.33,,
,台灣大,5.73,,
,日月光投控,1.45,,
,遠傳,3.09,,
,中租-KY,2.67,,
,上海商銀,1.53,,
,合庫金,1.22,,
,矽力*-KY,4.25,,
,台塑化,2.86,,
,南電,0.93,,
,豐泰,8.7,,
,台泥,1.08,,
,統一,3.84,,
,台塑,1.6,,
,南亞,1.4,,
,台化,1.33,,
,亞德客-KY,3.36,,
,中鋼,1.15,,
,和泰車,4.61,,
,聯電,0.75,,
,台達電,2.82,,
,鴻海,0.81,,
,國巨,1.55,,
,台積電,3.85,,
,華碩,0.9,,
,瑞昱,4.18,,
,廣達,1.58,,
,研華,5.97,,
,南亞科,1.29,,
,友達,0.39,,
,中華電,2.2,,
,聯發科,2.04,,
,長榮,0.86,,
,陽明,1.08,,
,萬海,1.18,,
,彰銀,1.25,,
,華南金,1.34,,
,富邦金,0.83,,
,國泰金,0.77,,
,開發金,0.78,,
,玉山金,1.76,,
,元大金,0.93,,
,兆豐金,1.2,,
,台新金,0.81,,
,中信金,1.13,,
,第一金,1.25,,
,統一超,7.9,,
,大立光,4.62,,
,聯詠,3.5,,
,欣興,1.37,,
,台灣大,5.88,,
,日月光投控,1.49,,
,遠傳,3.16,,
,中租-KY,2.53,,
,上海商銀,1.66,,
,合庫金,1.2,,
,矽力*-KY,4.68,,
,台塑化,2.63,,
,南電,0.88,,
,豐泰,8.53,,
,台泥,1.12,,
,統一,3.75,,
,台塑,1.61,,
,南亞,1.42,,
,台化,1.31,,
,亞德客-KY,3.84,,
,中鋼,1.14,,
,和泰車,4.92,,
,聯電,0.75,,
,台達電,2.55,,
,鴻海,0.8,,
,國巨,1.68,,
,台積電,4.05,,
,華碩,0.91,,
,瑞昱,4.47,,
,廣達,1.59,,
,研華,6.11,,
,南亞科,1.48,,
,友達,0.38,,
,中華電,2.24,,
,聯發科,2.05,,
,長榮,0.87,,
,陽明,1.05,,
,萬海,1.13,,
,彰銀,1.34,,
,華南金,1.4,,
,富邦金,0.85,,
,國泰金,0.79,,
,開發金,0.79,,
,玉山金,1.83,,
,元大金,0.95,,
,兆豐金,1.2,,
,台新金,0.84,,
,中信金,1.15,,
,第一金,1.27,,
,統一超,7.85,,
,大立光,5.29,,
,聯詠,3.35,,
,欣興,1.53,,
,台灣大,5.9,,
,日月光投控,1.47,,
,遠傳,3.13,,
,中租-KY,2.54,,
,上海商銀,1.7,,
,合庫金,1.23,,
,矽力*-KY,5.16,,
,台塑化,2.65,,
,南電,1.1,,
,豐泰,9.28,,
,台泥,1.2,,
,統一,4.08,,
,台塑,1.81,,
,南亞,1.62,,
,台化,1.45,,
,亞德客-KY,4.45,,
,中鋼,1.19,,
,和泰車,5.96,,
,聯電,0.81,,
,台達電,2.58,,
,鴻海,0.92,,
,國巨,3.01,,
,台積電,4.98,,
,華碩,0.95,,
,瑞昱,4.65,,
,廣達,1.78,,
,研華,7.39,,
,南亞科,1.44,,
,友達,0.39,,
,中華電,2.42,,
,聯發科,2.26,,
,長榮,0.84,,
,陽明,1.12,,
,萬海,1.14,,
,彰銀,1.5,,
,華南金,1.46,,
,富邦金,0.82,,
,國泰金,0.77,,
,開發金,0.78,,
,玉山金,1.95,,
,元大金,0.99,,
,兆豐金,1.3,,
,台新金,0.87,,
,中信金,1.14,,
,第一金,1.32,,
,統一超,9.85,,
,大立光,5.43,,
,聯詠,4.09,,
,欣興,1.69,,
,台灣大,6.78,,
,日月光投控,1.73,,
,遠傳,3.64,,
,中租-KY,2.86,,
,上海商銀,1.76,,
,合庫金,1.27,,
,矽力*-KY,5.69,,
,台塑化,2.93,,
,南電,1.23,,
,豐泰,10.18,,
,台泥,1.23,,
,統一,3.94,,
,台塑,1.8,,
,南亞,1.61,,
,台化,1.43,,
,亞德客-KY,4.7,,
,中鋼,1.19,,
,和泰車,6.61,,
,聯電,0.87,,
,台達電,2.69,,
,鴻海,1.01,,
,國巨,3.17,,
,台積電,5.09,,
,華碩,1.06,,
,瑞昱,4.73,,
,廣達,1.83,,
,研華,7.35,,
,南亞科,1.46,,
,友達,0.44,,
,中華電,2.44,,
,聯發科,2.33,,
,長榮,0.88,,
,陽明,1.08,,
,萬海,1.14,,
,彰銀,1.45,,
,華南金,1.45,,
,富邦金,0.83,,
,國泰金,0.8,,
,開發金,0.8,,
,玉山金,1.91,,
,元大金,1.03,,
,兆豐金,1.32,,
,台新金,0.88,,
,中信金,1.17,,
,第一金,1.36,,
,統一超,9.9,,
,大立光,5.39,,
,聯詠,4.66,,
,欣興,1.65,,
,台灣大,6.85,,
,日月光投控,1.64,,
,遠傳,3.64,,
,中租-KY,2.84,,
,上海商銀,1.67,,
,合庫金,1.26,,
,矽力*-KY,5.91,,
,台塑化,2.9,,
,南電,1.14,,
,豐泰,9.44,,
,台泥,1.3,,
,統一,3.94,,
,台塑,1.81,,
,南亞,1.67,,
,台化,1.45,,
,亞德客-KY,5.04,,
,中鋼,1.22,,
,和泰車,7.06,,
,聯電,0.94,,
,台達電,2.85,,
,鴻海,1.04,,
,國巨,4.15,,
,台積電,5.41,,
,華碩,1.03,,
,瑞昱,4.48,,
,廣達,1.9,,
,研華,6.94,,
,南亞科,1.69,,
,友達,0.52,,
,中華電,2.33,,
,聯發科,2.27,,
,長榮,0.89,,
,陽明,1.16,,
,萬海,1.14,,
,彰銀,1.42,,
,華南金,1.44,,
,富邦金,0.82,,
,國泰金,0.78,,
,開發金,0.79,,
,玉山金,1.92,,
,元大金,1.03,,
,兆豐金,1.3,,
,台新金,0.88,,
,中信金,1.16,,
,第一金,1.37,,
,統一超,9.1,,
,大立光,5.65,,
,聯詠,4.27,,
,欣興,1.47,,
,台灣大,6.2,,
,日月光投控,1.79,,
,遠傳,3.47,,
,中租-KY,2.76,,
,上海商銀,1.62,,
,合庫金,1.24,,
,矽力*-KY,6.06,,
,台塑化,2.86,,
,南電,1.02,,
,豐泰,8.68,,
,台泥,1.25,,
,統一,3.86,,
,台塑,1.7,,
,南亞,1.59,,
,台化,1.41,,
,亞德客-KY,5.06,,
,中鋼,1.18,,
,和泰車,6.43,,
,聯電,0.85,,
,台達電,2.69,,
,鴻海,0.96,,
,國巨,3.67,,
,台積電,5.23,,
,華碩,0.99,,
,瑞昱,4.72,,
,廣達,1.83,,
,研華,6.69,,
,南亞科,1.58,,
,友達,0.52,,
,中華電,2.29,,
,聯發科,1.98,,
,長榮,0.84,,
,陽明,1.09,,
,萬海,1.05,,
,彰銀,1.34,,
,華南金,1.42,,
,富邦金,0.79,,
,國泰金,0.74,,
,開發金,0.75,,
,玉山金,1.93,,
,元大金,1,,
,兆豐金,1.34,,
,台新金,0.86,,
,中信金,1.14,,
,第一金,1.36,,
,統一超,8.94,,
,大立光,5.43,,
,聯詠,4.26,,
,欣興,1.36,,
,台灣大,5.92,,
,日月光投控,1.6,,
,遠傳,3.31,,
,中租-KY,2.54,,
,上海商銀,1.56,,
,合庫金,1.24,,
,矽力*-KY,7.07,,
,台塑化,2.64,,
,南電,0.97,,
,豐泰,8.15,,
,台泥,1.26,,
,統一,3.89,,
,台塑,1.65,,
,南亞,1.56,,
,台化,1.37,,
,亞德客-KY,5.2,,
,中鋼,1.17,,
,和泰車,6.48,,
,聯電,0.88,,
,台達電,2.63,,
,鴻海,0.92,,
,國巨,3.89,,
,台積電,5.16,,
,華碩,0.91,,
,瑞昱,4.29,,
,廣達,1.83,,
,研華,6.77,,
,南亞科,1.57,,
,友達,0.49,,
,中華電,2.29,,
,聯發科,1.84,,
,長榮,0.83,,
,陽明,1.12,,
,萬海,1.07,,
,彰銀,1.45,,
,華南金,1.41,,
,富邦金,0.78,,
,國泰金,0.73,,
,開發金,0.74,,
,玉山金,2,,
,元大金,0.98,,
,兆豐金,1.38,,
,台新金,0.86,,
,中信金,1.18,,
,第一金,1.37,,
,統一超,8.88,,
,大立光,5.01,,
,聯詠,3.82,,
,欣興,1.4,,
,台灣大,5.81,,
,日月光投控,1.53,,
,遠傳,3.19,,
,中租-KY,2.3,,
,上海商銀,1.57,,
,合庫金,1.25,,
,矽力*-KY,6.49,,
,台塑化,2.52,,
,南電,1.17,,
,豐泰,7.61,,
,台泥,1.18,,
,統一,3.48,,
,台塑,1.36,,
,南亞,1.25,,
,台化,1.11,,
,亞德客-KY,4.87,,
,中鋼,0.97,,
,和泰車,5.08,,
,聯電,0.79,,
,台達電,2.27,,
,鴻海,0.8,,
,國巨,2.6,,
,台積電,4.48,,
,華碩,0.91,,
,瑞昱,4.17,,
,廣達,1.77,,
,研華,5.73,,
,南亞科,1.09,,
,友達,0.33,,
,中華電,2.28,,
,聯發科,1.67,,
,長榮,0.66,,
,陽明,0.82,,
,萬海,0.85,,
,彰銀,1.19,,
,華南金,1.18,,
,富邦金,0.66,,
,國泰金,0.64,,
,開發金,0.6,,
,玉山金,1.67,,
,元大金,0.79,,
,兆豐金,1.21,,
,台新金,0.71,,
,中信金,0.93,,
,第一金,1.14,,
,統一超,8.47,,
,大立光,4.33,,
,聯詠,3.36,,
,欣興,1.12,,
,台灣大,5.53,,
,日月光投控,1.26,,
,遠傳,3.05,,
,中租-KY,1.83,,
,上海商銀,1.22,,
,合庫金,1.09,,
,矽力*-KY,6.34,,
,台塑化,2.39,,
,南電,1.22,,
,豐泰,5.79,,
,台泥,1.29,,
,統一,3.69,,
,台塑,1.6,,
,南亞,1.51,,
,台化,1.26,,
,亞德客-KY,6.25,,
,中鋼,1.02,,
,和泰車,5.76,,
,聯電,0.93,,
,台達電,2.63,,
,鴻海,0.88,,
,國巨,4.26,,
,台積電,4.98,,
,華碩,0.9,,
,瑞昱,4.94,,
,廣達,1.91,,
,研華,6.53,,
,南亞科,1.32,,
,友達,0.41,,
,中華電,2.32,,
,聯發科,2.12,,
,長榮,0.8,,
,陽明,1.09,,
,萬海,1.05,,
,彰銀,1.22,,
,華南金,1.28,,
,富邦金,0.74,,
,國泰金,0.73,,
,開發金,0.73,,
,玉山金,1.88,,
,元大金,0.87,,
,兆豐金,1.28,,
,台新金,0.77,,
,中信金,1.04,,
,第一金,1.27,,
,統一超,9.22,,
,大立光,4.65,,
,聯詠,3.64,,
,欣興,1.5,,
,台灣大,5.95,,
,日月光投控,1.44,,
,遠傳,3.2,,
,中租-KY,2.29,,
,上海商銀,1.37,,
,合庫金,1.2,,
,矽力*-KY,7.67,,
,台塑化,2.63,,
,南電,1.58,,
,豐泰,7.61,,
,台泥,1.27,,
,統一,3.87,,
,台塑,1.51,,
,南亞,1.44,,
,台化,1.2,,
,亞德客-KY,5.56,,
,中鋼,1.01,,
,和泰車,5.54,,
,聯電,0.92,,
,台達電,2.6,,
,鴻海,0.87,,
,國巨,4.03,,
,台積電,4.77,,
,華碩,0.93,,
,瑞昱,4.96,,
,廣達,2.06,,
,研華,6.83,,
,南亞科,1.21,,
,友達,0.39,,
,中華電,2.34,,
,聯發科,2.36,,
,長榮,0.78,,
,陽明,1.05,,
,萬海,1.01,,
,彰銀,1.17,,
,華南金,1.28,,
,富邦金,0.75,,
,國泰金,0.73,,
,開發金,0.74,,
,玉山金,1.83,,
,元大金,0.83,,
,兆豐金,1.31,,
,台新金,0.79,,
,中信金,1.03,,
,第一金,1.32,,
,統一超,8.85,,
,大立光,4.33,,
,聯詠,4,,
,欣興,1.41,,
,台灣大,5.95,,
,日月光投控,1.33,,
,遠傳,3.12,,
,中租-KY,2.33,,
,上海商銀,1.33,,
,合庫金,1.22,,
,矽力*-KY,10.39,,
,台塑化,2.57,,
,南電,1.24,,
,豐泰,8.06,,
,台泥,1.22,,
,統一,3.62,,
,台塑,1.79,,
,南亞,1.57,,
,台化,1.43,,
,亞德客-KY,5.31,,
,中鋼,1.11,,
,和泰車,6.34,,
,聯電,0.92,,
,台達電,3.11,,
,鴻海,0.99,,
,國巨,4.49,,
,台積電,4.84,,
,華碩,0.96,,
,瑞昱,5.29,,
,廣達,2.01,,
,研華,7.36,,
,南亞科,1.22,,
,友達,0.53,,
,中華電,2.37,,
,聯發科,2.82,,
,長榮,0.76,,
,陽明,1.14,,
,萬海,1.01,,
,彰銀,1.19,,
,華南金,1.36,,
,富邦金,0.89,,
,國泰金,0.84,,
,開發金,0.86,,
,玉山金,1.83,,
,元大金,0.89,,
,兆豐金,1.29,,
,台新金,0.79,,
,中信金,1.16,,
,第一金,1.31,,
,統一超,7.92,,
,大立光,4.12,,
,聯詠,3.95,,
,欣興,1.71,,
,台灣大,5.56,,
,日月光投控,1.44,,
,遠傳,3.08,,
,中租-KY,2.38,,
,上海商銀,1.33,,
,合庫金,1.21,,
,矽力*-KY,11.19,,
,台塑化,2.82,,
,南電,1.73,,
,豐泰,6.83,,
,台泥,1.28,,
,統一,3.63,,
,台塑,1.61,,
,南亞,1.49,,
,台化,1.28,,
,亞德客-KY,6.32,,
,中鋼,1.06,,
,和泰車,6.04,,
,聯電,1.34,,
,台達電,3.72,,
,鴻海,0.9,,
,國巨,4.6,,
,台積電,6.58,,
,華碩,0.96,,
,瑞昱,6.62,,
,廣達,2.31,,
,研華,8.47,,
,南亞科,1.22,,
,友達,0.57,,
,中華電,2.22,,
,聯發科,3.41,,
,長榮,0.77,,
,陽明,1.11,,
,萬海,1.07,,
,彰銀,1.17,,
,華南金,1.36,,
,富邦金,0.85,,
,國泰金,0.79,,
,開發金,0.79,,
,玉山金,1.93,,
,元大金,0.92,,
,兆豐金,1.35,,
,台新金,0.79,,
,中信金,1.11,,
,第一金,1.37,,
,統一超,7.48,,
,大立光,3.85,,
,聯詠,5.03,,
,欣興,2.19,,
,台灣大,5.28,,
,日月光投控,1.61,,
,遠傳,2.86,,
,中租-KY,2.34,,
,上海商銀,1.23,,
,合庫金,1.25,,
,矽力*-KY,10.28,,
,台塑化,2.59,,
,南電,2.18,,
,豐泰,7.2,,
,台泥,1.28,,
,統一,3.39,,
,台塑,1.6,,
,南亞,1.5,,
,台化,1.28,,
,亞德客-KY,6.7,,
,中鋼,1.06,,
,和泰車,5.38,,
,聯電,1.27,,
,台達電,3.51,,
,鴻海,0.88,,
,國巨,3.95,,
,台積電,6.6,,
,華碩,1.08,,
,瑞昱,6.72,,
,廣達,2.18,,
,研華,8.31,,
,南亞科,1.04,,
,友達,0.59,,
,中華電,2.2,,
,聯發科,2.71,,
,長榮,1.22,,
,陽明,1.77,,
,萬海,1.3,,
,彰銀,1.17,,
,華南金,1.29,,
,富邦金,0.87,,
,國泰金,0.8,,
,開發金,0.78,,
,玉山金,1.93,,
,元大金,0.98,,
,兆豐金,1.22,,
,台新金,0.81,,
,中信金,1.08,,
,第一金,1.27,,
,統一超,7.22,,
,大立光,3.41,,
,聯詠,4.16,,
,欣興,2.51,,
,台灣大,5.11,,
,日月光投控,1.3,,
,遠傳,2.78,,
,中租-KY,2.47,,
,上海商銀,1.22,,
,合庫金,1.2,,
,矽力*-KY,10.92,,
,台塑化,2.61,,
,南電,2.63,,
,豐泰,8.39,,
,台泥,1.24,,
,統一,3.18,,
,台塑,1.61,,
,南亞,1.45,,
,台化,1.28,,
,亞德客-KY,6.7,,
,中鋼,1.09,,
,和泰車,5.8,,
,聯電,1.74,,
,台達電,3.51,,
,鴻海,0.89,,
,國巨,4.17,,
,台積電,6.7,,
,華碩,1.12,,
,瑞昱,6.52,,
,廣達,2.14,,
,研華,7.98,,
,南亞科,1.16,,
,友達,0.64,,
,中華電,2.17,,
,聯發科,2.96,,
